,as_of_date,education,entity_id,gender,label_value,race,score,rank_abs,rank_pct
2361,2361, Prof-school,2361, Male,1, White,5.995204332975845e-15,9731,0.0038898556658818473
32448,32448, 7th-8th,32448, Male,0, White,0.7805897423711246,4342,0.5555328078616031
1407,1407, Assoc-acdm,1407, Female,1, White,0.8833956147979491,476,0.9512744395536903
19188,19188, 11th,19188, Male,0, White,0.7706630772824149,4953,0.49298802333913394
28181,28181, HS-grad,28181, Male,0, White,0.7790963774297001,4438,0.5457058040741121
26900,26900, HS-grad,26900, Male,0, Black,0.8761206664462557,619,0.9366362984952401
22759,22759, HS-grad,22759, Male,0, White,0.8040992130404346,2933,0.6997645613675914
7519,7519, HS-grad,7519, Female,0, Amer-Indian-Eskimo,0.7878082577560945,3882,0.602620534343331
27164,27164, 7th-8th,27164, Male,0, White,0.5116594478130541,8850,0.09407308834066952
6840,6840, HS-grad,6840, Male,0, White,0.7854036810709277,4042,0.5862421946975125
12160,12160, Some-college,12160, Female,0, White,0.6559156370669343,8392,0.1409560855768246
22207,22207, Some-college,22207, Male,0, White,0.8539393371171529,1096,0.8878083734261439
9115,9115, Bachelors,9115, Male,0, White,0.4150277864524726,9146,0.06377315999590538
10309,10309, Assoc-voc,10309, Male,1, White,0.8034389666590467,2960,0.6970007165523595
8049,8049, HS-grad,8049, Female,0, White,0.7909303238083978,3674,0.6239123758828948
31388,31388, Bachelors,31388, Male,1, White,0.33778774115496846,9303,0.04770191421844605
12652,12652, 11th,12652, Female,0, Black,0.881426630097344,513,0.9474869485105948
30457,30457, Bachelors,30457, Male,0, White,0.7531781788948715,5811,0.40515917698843285
19894,19894, Some-college,19894, Male,0, White,0.8382568614905243,1524,0.8439963148735796
5813,5813, Assoc-voc,5813, Male,1, White,0.847207669954718,1262,0.8708158460436073
19103,19103, Assoc-acdm,19103, Male,0, White,0.7920280474577885,3604,0.6310778994779405
12298,12298, HS-grad,12298, Male,0, White,0.6861612498370032,7920,0.18927218753198893
30886,30886, HS-grad,30886, Male,0, White,0.774737774888258,4709,0.5179649912990071
7165,7165, Some-college,7165, Female,0, White,0.8210914672779241,2095,0.7855461152625652
29482,29482, Assoc-voc,29482, Female,0, Black,0.8231554436183522,2016,0.7936329204626881
11918,11918, HS-grad,11918, Male,1, White,0.6537312645719662,8415,0.13860169925273824
11496,11496, Some-college,11496, Male,0, Black,0.7866487744136503,3952,0.5954550107482854
15154,15154, HS-grad,15154, Female,0, White,0.9247192352044528,92,0.9905824547036545
7329,7329, HS-grad,7329, Female,0, White,0.7595955045243707,5539,0.43300235438632406
16334,16334, Doctorate,16334, Male,0, White,0.7440715451633649,6221,0.36318968164602317
26896,26896, HS-grad,26896, Male,0, White,0.8052648658190698,2864,0.7068277203398505
29489,29489, Assoc-acdm,29489, Male,0, White,0.774725641317437,4710,0.5178626266762207
25491,25491, Masters,25491, Male,1, White,0.4513062026757154,9035,0.07513563312519189
251,251, Bachelors,251, Female,0, Black,0.8919737433776163,352,0.9639676527791995
10894,10894, HS-grad,10894, Female,0, White,0.7858802146451322,3998,0.5907462381001126
25015,25015, Some-college,25015, Female,0, Black,0.7920231744364099,3605,0.630975534855154
16593,16593, HS-grad,16593, Male,1, White,0.5373868750679502,8802,0.09898659023441503
30531,30531, 7th-8th,30531, Female,0, White,0.8184495257283968,2194,0.7754120176067152
10373,10373, Some-college,10373, Male,0, White,0.7397818674145731,6371,0.34783498822806835
27244,27244, Masters,27244, Male,0, Asian-Pac-Islander,0.761307442553901,5443,0.4428293581738151
21652,21652, HS-grad,21652, Female,1, White,0.4225117619709676,9126,0.0658204524516327
15792,15792, Bachelors,15792, Male,0, White,0.5559119448305851,8756,0.10369536288258774
22218,22218, HS-grad,22218, Female,0, White,0.5222783468079046,8826,0.09652983928754222
21245,21245, Bachelors,21245, Male,1, White,0.7026260119102703,7559,0.22622581635786676
1645,1645, HS-grad,1645, Female,1, White,0.7632953903775335,5342,0.45316818507523804
12404,12404, HS-grad,12404, Male,0, Asian-Pac-Islander,0.7117081247382301,7352,0.2474152932746443
32458,32458, Bachelors,32458, Male,1, White,0.510578959033217,8855,0.09356126522673769
24820,24820, Some-college,24820, Female,0, White,0.6989125980246018,7643,0.2176271880438121
6328,6328, Some-college,6328, Male,0, White,0.7578406722278523,5613,0.42542737230013306
10176,10176, 12th,10176, Female,0, Black,0.818994288167333,2165,0.7783805916675197
4134,4134, HS-grad,4134, Female,0, White,0.8478117654435556,1249,0.8721465861398301
18106,18106, Assoc-acdm,18106, Male,1, White,0.7358895540099761,6520,0.3325826594329
15171,15171, 5th-6th,15171, Female,0, White,0.8312077099242584,1721,0.8238304841846658
27097,27097, Assoc-voc,27097, Female,0, Black,0.8168035371714453,2259,0.7687583171256014
24495,24495, HS-grad,24495, Male,0, White,0.7801160559238225,4373,0.5523595045552256
22275,22275, HS-grad,22275, Male,1, White,1.1324274851176597e-14,9720,0.005015866516531853
28433,28433, Masters,28433, Male,1, Asian-Pac-Islander,0.5181370067164908,8838,0.09530146381410587
24068,24068, Some-college,24068, Male,0, White,0.8643988048181388,865,0.9114546012897943
28483,28483, 5th-6th,28483, Male,0, White,0.8028391664386008,2993,0.6936226840004094
27106,27106, HS-grad,27106, Male,0, White,0.7397438525768217,6374,0.3475278943597093
16346,16346, 7th-8th,16346, Female,0, White,0.7846302763978856,4089,0.5814310574265533
5670,5670, Bachelors,5670, Male,0, White,0.888498985473799,399,0.9591565155082403
5392,5392, Bachelors,5392, Female,0, White,0.8140244980434775,2395,0.7548367284266557
18485,18485, Some-college,18485, Male,0, White,0.8458802861805608,1309,0.8660047087726481
10980,10980, HS-grad,10980, Male,1, White,0.1816966882677944,9496,0.02794554202067767
7986,7986, Some-college,7986, Male,0, White,0.8036626704202781,2950,0.6980243627802232
23264,23264, Some-college,23264, Male,0, White,0.7769897386311254,4565,0.5327054969802436
6091,6091, HS-grad,6091, Male,0, White,0.8725938809422626,699,0.9284471286723308
13717,13717, HS-grad,13717, Male,0, White,0.7865415745813087,3960,0.5946360937659945
21113,21113, 7th-8th,21113, Male,0, White,0.47230800699645614,8984,0.08035622888729654
23501,23501, Assoc-voc,23501, Male,1, White,0.8056861908429993,2832,0.7101033882690142
2039,2039, Some-college,2039, Male,1, White,0.7118455030510777,7347,0.24792711638857612
4446,4446, HS-grad,4446, Female,0, Black,0.7477755287283655,6047,0.3810011260108507
9327,9327, Assoc-voc,9327, Male,0, White,0.8598401305087435,951,0.9026512437301668
27190,27190, Bachelors,27190, Female,0, White,0.7318593963308133,6666,0.31763742450609067
2521,2521, Masters,2521, Female,0, White,0.7960045561868063,3373,0.6547241273415907
24386,24386, Some-college,24386, Male,1, White,0.26469814536600267,9387,0.039103285904391494
23858,23858, HS-grad,23858, Male,0, White,0.9041105150240034,218,0.9776845122325725
6892,6892, Some-college,6892, Male,0, Black,0.826404024418949,1907,0.8047906643464019
27077,27077, 9th,27077, Female,1, White,1.0880185641326534e-14,9721,0.004913501893745509
21984,21984, HS-grad,21984, Male,0, White,0.7016159210682946,7584,0.2236667007882076
2060,2060, HS-grad,2060, Female,0, Asian-Pac-Islander,0.7280709300423254,6792,0.30473948203500867
14553,14553, 11th,14553, Female,0, Black,0.7915329364488349,3637,0.6276998669259903
8600,8600, Some-college,8600, Male,0, White,0.8419826936976346,1417,0.8549493295117208
10061,10061, Assoc-acdm,10061, Male,1, White,0.7816091693890866,4283,0.5615723206059986
8251,8251, Masters,8251, Female,1, Black,0.23710555316821535,9419,0.03582761797522771
3618,3618, HS-grad,3618, Male,0, White,0.8575934949309625,1009,0.8967140956085576
16537,16537, HS-grad,16537, Female,0, White,0.7744032910601252,4730,0.5158153342204934
6026,6026, HS-grad,6026, Male,0, White,0.8405205429713531,1450,0.8515712969597707
28372,28372, Bachelors,28372, Male,0, White,0.8748147538368227,652,0.93325826594329
25432,25432, Bachelors,25432, Male,0, White,0.7748088764316772,4704,0.5184768144129389
22727,22727, Bachelors,22727, Female,0, White,0.7160493599603666,7212,0.26174634046473544
22038,22038, Bachelors,22038, Male,0, White,0.775751214149361,4647,0.5243115979117616
27673,27673, Assoc-voc,27673, Female,0, White,0.7115439091675582,7356,0.2470058347834988
18856,18856, 11th,18856, Male,0, White,0.8253249617994719,1945,0.80090080868052
3647,3647, Bachelors,3647, Female,0, Asian-Pac-Islander,0.7922653786557653,3589,0.632613368819736
21216,21216, Bachelors,21216, Male,1, White,0.8813131762945853,515,0.947282219265022
22587,22587, HS-grad,22587, Male,0, Black,0.857847914735687,1002,0.8974306479680623
21410,21410, 10th,21410, Male,0, Amer-Indian-Eskimo,0.5665502621749632,8737,0.10564029071552872
28241,28241, Some-college,28241, Female,0, White,0.718490225160947,7125,0.27065206264714914
19064,19064, 7th-8th,19064, Female,0, White,0.7231501257901144,6986,0.28488074521445383
15002,15002, Assoc-voc,15002, Male,0, White,0.7112410288222448,7362,0.24639164704678063
6881,6881, Some-college,6881, Male,0, White,0.8634686854148124,875,0.9104309550619306
3764,3764, Some-college,3764, Male,0, White,0.7890131512400116,3796,0.6114238919029583
13133,13133, HS-grad,13133, Female,0, White,0.7146526879350883,7256,0.2572422970621353
24948,24948, HS-grad,24948, Female,0, White,0.8980079720550151,280,0.9713379056198178
29025,29025, 9th,29025, Male,0, White,0.5949128871452332,8671,0.11239635581942875
26544,26544, Bachelors,26544, Female,0, White,0.8116317457354946,2520,0.7420411505783602
22368,22368, Bachelors,22368, Female,0, White,0.7306929285911863,6705,0.3136452042174225
14815,14815, Prof-school,14815, Male,1, White,0.7716521367434993,4892,0.49923226532910225
25764,25764, Some-college,25764, Male,1, White,0.768964041421159,5062,0.48183027945542023
17659,17659, HS-grad,17659, Male,0, White,0.8774403452149705,580,0.9406285187839083
12478,12478, HS-grad,12478, Male,0, White,0.7084011886453069,7429,0.23953321732009414
20323,20323, Assoc-acdm,20323, Male,0, White,0.754289811786706,5755,0.4108915958644692
20288,20288, Bachelors,20288, Female,1, White,0.7405930474269059,6338,0.3512130207800185
11884,11884, HS-grad,11884, Male,1, White,0.9444444750750226,40,0.9959054150885454
32009,32009, Masters,32009, Male,0, White,0.8056392068151175,2834,0.7098986590234415
650,650, Some-college,650, Male,0, White,0.6926912731679331,7799,0.2016583068891391
23699,23699, HS-grad,23699, Female,0, Black,0.7517210011391658,5882,0.39789128877060087
22761,22761, Bachelors,22761, Male,1, White,0.7568431886625544,5654,0.42123042276589207
30401,30401, Masters,30401, Female,1, White,0.6922214944252194,7804,0.20114648377520727
11057,11057, Some-college,11057, Male,0, White,0.7566493259665874,5664,0.4202067765380284
10415,10415, HS-grad,10415, Female,1, White,0.7204662159707181,7075,0.27577029378646745
11242,11242, Some-college,11242, Male,0, White,0.8380232910687304,1533,0.8430750332685024
998,998, Some-college,998, Male,0, White,0.5098786173559161,8858,0.09325417135837855
2452,2452, 10th,2452, Male,0, Other,0.7539630745669516,5769,0.4094584911454602
4994,4994, Bachelors,4994, Male,0, White,0.8300811090700615,1764,0.8194288054048521
27541,27541, HS-grad,27541, Male,0, White,0.7602229061341444,5506,0.4363803869382741
3083,3083, HS-grad,3083, Male,0, White,0.7633951299209419,5333,0.45408946668031525
26040,26040, HS-grad,26040, Male,0, White,0.7106367322882311,7376,0.24495854232777148
6248,6248, HS-grad,6248, Male,0, White,0.7536613133553763,5786,0.4077182925580919
9686,9686, Some-college,9686, Male,1, White,0.7434482623665482,6247,0.36052820145357767
6640,6640, Some-college,6640, Female,0, White,0.6630692924236232,8302,0.15016890162759755
12504,12504, Some-college,12504, Male,1, White,0.7773173988344043,4546,0.5346504248131846
12113,12113, HS-grad,12113, Male,1, White,0.756544218161896,5667,0.41989968266966937
10443,10443, 10th,10443, Female,0, White,0.7663137943065195,5188,0.4689323369843382
30551,30551, HS-grad,30551, Male,0, Other,0.5841176307460387,8697,0.10973487562698336
15211,15211, Assoc-voc,15211, Male,1, White,0.676029284322489,8115,0.16931108608864776
13604,13604, HS-grad,13604, Male,0, White,0.8120791696961875,2491,0.7450097246391647
28129,28129, Bachelors,28129, Male,0, White,0.78012206316972,4371,0.5525642338007984
2487,2487, HS-grad,2487, Female,0, White,0.7802406524382849,4362,0.5534855154058758
17083,17083, Assoc-voc,17083, Female,0, White,0.7635512734694081,5325,0.4549083836626062
8835,8835, Some-college,8835, Female,0, Black,0.7799211225278542,4389,0.5507216705906439
24115,24115, 11th,24115, Male,0, White,0.8281863776238566,1835,0.8121609171870201
21536,21536, Bachelors,21536, Female,0, White,0.7210743875242009,7060,0.2773057631282628
29152,29152, Some-college,29152, Male,0, White,0.5408548086869988,8784,0.10082915344456955
24737,24737, HS-grad,24737, Male,0, White,0.8743377226275741,663,0.93213225509264
4300,4300, Some-college,4300, Female,0, White,0.8729600899562185,689,0.9294707749001945
10933,10933, Assoc-voc,10933, Male,0, White,0.8886144881991687,395,0.9595659739993858
25413,25413, Assoc-voc,25413, Male,0, White,0.6691611000178942,8222,0.15835807145050673
6856,6856, 11th,6856, Male,0, White,0.705589586461524,7500,0.23226532910226227
21211,21211, Some-college,21211, Female,0, White,0.7184790978492146,7126,0.2705496980243628
7003,7003, Some-college,7003, Male,0, White,0.803724692590533,2945,0.698536185894155
18727,18727, Bachelors,18727, Male,0, White,0.7745727530546037,4719,0.5169413450711434
30472,30472, HS-grad,30472, Male,0, White,0.7823722026170533,4232,0.5667929163681031
13866,13866, HS-grad,13866, Male,0, White,0.7207085779982538,7071,0.2761797522776128
23463,23463, Some-college,23463, Female,0, White,0.7517095996123666,5883,0.3977889241478145
14148,14148, Bachelors,14148, Male,1, White,0.5766544975859772,8713,0.10809704166240153
8403,8403, Some-college,8403, Female,0, White,0.7895637675946693,3759,0.6152113829460538
23407,23407, HS-grad,23407, Male,0, White,0.6510862974301159,8432,0.13686150066537006
30184,30184, Some-college,30184, Female,0, White,0.8446918588252058,1334,0.8634455932029891
15668,15668, Masters,15668, Male,1, White,0.8516823423141356,1151,0.8821783191728938
13410,13410, Assoc-voc,13410, Female,1, White,0.46576393856879306,8995,0.07923021803664654
16202,16202, Some-college,16202, Male,0, White,0.8134153848651552,2420,0.7522776128569966
16981,16981, 9th,16981, Female,0, White,0.8063938920171372,2787,0.7147097962944007
1611,1611, Assoc-acdm,1611, Female,1, White,0.6969775282528547,7688,0.21302078001842562
12430,12430, Bachelors,12430, Male,0, White,0.7641178309028342,5299,0.4575698638550517
11217,11217, Assoc-acdm,11217, Male,0, White,0.8146491325386244,2368,0.7576005732418876
4418,4418, Some-college,4418, Female,0, White,0.7800201912218988,4386,0.551028764459003
11334,11334, Masters,11334, Male,1, White,0.8056913810708959,2830,0.7103081175145869
26637,26637, HS-grad,26637, Female,1, White,0.7450610449106183,6157,0.3697410175043505
14844,14844, Some-college,14844, Female,0, White,0.7816698377964877,4278,0.5620841437199304
5300,5300, HS-grad,5300, Male,0, White,0.8771701855688876,589,0.939707237178831
10842,10842, Assoc-voc,10842, Male,1, White,0.7823309867519277,4238,0.5661787286313851
22535,22535, 11th,22535, Male,0, White,0.8912963103312889,360,0.9631487357969086
5001,5001, Bachelors,5001, Female,0, White,0.5209062439978435,8831,0.09601801617361039
8245,8245, Some-college,8245, Male,0, White,0.6558776680760742,8393,0.14085372095403825
19576,19576, 1st-4th,19576, Male,1, White,0.23396640408725222,9424,0.03531579486129599
13565,13565, Bachelors,13565, Male,0, White,0.8595787572337736,962,0.9015252328795168
21363,21363, Assoc-acdm,21363, Male,0, White,0.8991989842748243,262,0.9731804688299723
25315,25315, Prof-school,25315, Male,1, White,0.7969322002423058,3320,0.6601494523492681
28709,28709, Some-college,28709, Female,0, White,0.7392567581171788,6388,0.3460947896407002
17215,17215, HS-grad,17215, Female,0, White,0.8291620534565057,1795,0.8162555020984748
31305,31305, HS-grad,31305, Female,0, White,0.801087108086022,3102,0.6824649401166957
25036,25036, HS-grad,25036, Female,0, White,0.7651708268773016,5249,0.4626880949943699
16710,16710, 11th,16710, Male,0, Black,0.6857070243747929,7933,0.18794144743576624
17868,17868, HS-grad,17868, Male,1, White,0.7621107859966425,5407,0.44651448459412424
23942,23942, Assoc-voc,23942, Male,1, White,0.801973682511919,3048,0.6879926297471594
12943,12943, Some-college,12943, Male,0, White,0.8233458595187891,2009,0.7943494728221927
13632,13632, HS-grad,13632, Male,0, White,0.7589438228647106,5556,0.4312621557989559
5856,5856, Some-college,5856, Male,0, White,0.2685196230844278,9381,0.03971747364110967
29605,29605, Assoc-acdm,29605, Male,0, White,0.8103611845897671,2584,0.7354898147200328
26851,26851, Bachelors,26851, Male,0, White,0.6636884834899412,8292,0.1511925478554611
22916,22916, HS-grad,22916, Male,0, White,0.8058773807683328,2822,0.7111270344968779
20094,20094, 10th,20094, Male,0, Black,0.7928177535307175,3552,0.6364008598628315
